occ_code,title,observed_exposure,SOCcode,JobName,JobFamily,isBright,isGreen,JobZone,MedianSalary,JobForecast,ChanceAuto,WageGroup,major_group_code
17-2199,"Engineers, All Other",0.0659,17-2199.10,Wind Energy Engineers,Architecture and Engineering,False,True,4.0,96980.0,11700.0,-1.0,"Engineers, All Other",17-0000
17-3011,Architectural and Civil Drafters,0.0,17-3011.00,Architectural and Civil Drafters,Architecture and Engineering,False,False,-1.0,54920.0,10700.0,52.0,,17-0000
17-3011,Architectural and Civil Drafters,0.0,17-3011.01,Architectural Drafters,Architecture and Engineering,False,True,4.0,54920.0,10700.0,-1.0,Architectural and Civil Drafters,17-0000
17-3011,Architectural and Civil Drafters,0.0,17-3011.02,Civil Drafters,Architecture and Engineering,False,False,3.0,54920.0,10700.0,-1.0,Architectural and Civil Drafters,17-0000
17-3012,Electrical and Electronics Drafters,0.0889,17-3012.00,Electrical and Electronics Drafters,Architecture and Engineering,False,False,-1.0,60070.0,2800.0,81.0,,17-0000
17-3012,Electrical and Electronics Drafters,0.0889,17-3012.02,Electrical Drafters,Architecture and Engineering,False,False,3.0,60070.0,2800.0,-1.0,Electrical and Electronics Drafters,17-0000
17-3012,Electrical and Electronics Drafters,0.0889,17-3012.01,Electronic Drafters,Architecture and Engineering,False,False,3.0,60070.0,2800.0,-1.0,Electrical and Electronics Drafters,17-0000
17-3013,Mechanical Drafters,0.0,17-3013.00,Mechanical Drafters,Architecture and Engineering,False,False,3.0,55920.0,5400.0,68.0,,17-0000
17-3021,Aerospace Engineering and Operations Technologists and Technicians,0.0,17-3021.00,Aerospace Engineering and Operations Technicians,Architecture and Engineering,False,False,3.0,67010.0,1100.0,48.0,,17-0000
17-3022,Civil Engineering Technologists and Technicians,0.0776,17-3022.00,Civil Engineering Technicians,Architecture and Engineering,False,False,3.0,52580.0,7700.0,75.0,,17-0000
17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.0202,17-3023.00,Electrical and Electronic Engineering Technicians,Architecture and Engineering,False,False,-1.0,64330.0,12700.0,-1.0,,17-0000
17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.0202,17-3023.03,Electrical Engineering Technicians,Architecture and Engineering,False,True,3.0,64330.0,12700.0,-1.0,Electrical and Electronic Engineering Technicians,17-0000
17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.0202,17-3023.01,Electronics Engineering Technicians,Architecture and Engineering,False,True,3.0,64330.0,12700.0,-1.0,Electrical and Electronic Engineering Technicians,17-0000
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,0.0,17-3024.00,Electro-Mechanical Technicians,Architecture and Engineering,False,True,3.0,57790.0,1400.0,81.0,,17-0000
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,0.0,17-3024.01,Robotics Technicians,Architecture and Engineering,False,True,3.0,57790.0,1400.0,-1.0,Electro-Mechanical Technicians,17-0000
17-3025,Environmental Engineering Technologists and Technicians,0.1029,17-3025.00,Environmental Engineering Technicians,Architecture and Engineering,True,True,4.0,50560.0,2000.0,25.0,,17-0000
17-3026,Industrial Engineering Technologists and Technicians,0.0,17-3026.00,Industrial Engineering Technicians,Architecture and Engineering,False,True,3.0,55460.0,6600.0,3.0,,17-0000
17-3027,Mechanical Engineering Technologists and Technicians,0.0683,17-3027.01,Automotive Engineering Technicians,Architecture and Engineering,False,True,3.0,56250.0,4300.0,-1.0,Mechanical Engineering Technicians,17-0000
17-3027,Mechanical Engineering Technologists and Technicians,0.0683,17-3027.00,Mechanical Engineering Technicians,Architecture and Engineering,False,False,3.0,56250.0,4300.0,38.0,,17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.02,Electrical Engineering Technologists,Architecture and Engineering,False,True,4.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.03,Electromechanical Engineering Technologists,Architecture and Engineering,False,True,4.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.04,Electronics Engineering Technologists,Architecture and Engineering,False,True,3.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.00,"Engineering Technicians, Except Drafters, All Other",Architecture and Engineering,False,False,-1.0,63200.0,8800.0,24.0,,17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.10,Fuel Cell Technicians,Architecture and Engineering,False,True,-1.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.05,Industrial Engineering Technologists,Architecture and Engineering,False,True,4.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.06,Manufacturing Engineering Technologists,Architecture and Engineering,False,True,4.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.09,Manufacturing Production Technicians,Architecture and Engineering,False,True,3.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.07,Mechanical Engineering Technologists,Architecture and Engineering,False,True,3.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.12,Nanotechnology Engineering Technicians,Architecture and Engineering,False,True,3.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.11,Nanotechnology Engineering Technologists,Architecture and Engineering,False,True,4.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.01,Non-Destructive Testing Specialists,Architecture and Engineering,False,False,2.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",0.0,17-3029.08,Photonics Technicians,Architecture and Engineering,False,True,3.0,63200.0,8800.0,-1.0,"Engineering Technicians, Except Drafters, All Other",17-0000
17-3031,Surveying and Mapping Technicians,0.0,17-3031.02,Mapping Technicians,Architecture and Engineering,False,False,3.0,44380.0,7200.0,-1.0,Surveying and Mapping Technicians,17-0000
17-3031,Surveying and Mapping Technicians,0.0,17-3031.00,Surveying and Mapping Technicians,Architecture and Engineering,False,False,-1.0,44380.0,7200.0,96.0,,17-0000
17-3031,Surveying and Mapping Technicians,0.0,17-3031.01,Surveying Technicians,Architecture and Engineering,False,False,3.0,44380.0,7200.0,-1.0,Surveying and Mapping Technicians,17-0000
19-1011,Animal Scientists,0.0,19-1011.00,Animal Scientists,"Life, Physical, and Social Science",True,False,5.0,58380.0,300.0,6.0,,19-0000
19-1012,Food Scientists and Technologists,0.0,19-1012.00,Food Scientists and Technologists,"Life, Physical, and Social Science",False,False,4.0,65300.0,1800.0,8.0,,19-0000
19-1013,Soil and Plant Scientists,0.0513,19-1013.00,Soil and Plant Scientists,"Life, Physical, and Social Science",True,True,5.0,63950.0,2200.0,2.0,,19-0000
19-1021,Biochemists and Biophysicists,0.0756,19-1021.00,Biochemists and Biophysicists,"Life, Physical, and Social Science",False,False,5.0,93280.0,3100.0,3.0,,19-0000
19-1022,Microbiologists,0.0969,19-1022.00,Microbiologists,"Life, Physical, and Social Science",False,False,5.0,71650.0,2100.0,1.2,,19-0000
19-1023,Zoologists and Wildlife Biologists,0.0606,19-1023.00,Zoologists and Wildlife Biologists,"Life, Physical, and Social Science",False,True,5.0,63420.0,1900.0,30.0,,19-0000
19-1029,"Biological Scientists, All Other",0.2452,19-1029.01,Bioinformatics Scientists,"Life, Physical, and Social Science",False,False,5.0,79590.0,4700.0,-1.0,"Biological Scientists, All Other",19-0000
19-1029,"Biological Scientists, All Other",0.2452,19-1029.00,"Biological Scientists, All Other","Life, Physical, and Social Science",False,False,-1.0,79590.0,4700.0,1.5,,19-0000
19-1029,"Biological Scientists, All Other",0.2452,19-1029.03,Geneticists,"Life, Physical, and Social Science",False,False,5.0,79590.0,4700.0,-1.0,"Biological Scientists, All Other",19-0000
19-1029,"Biological Scientists, All Other",0.2452,19-1029.02,Molecular and Cellular Biologists,"Life, Physical, and Social Science",False,False,5.0,79590.0,4700.0,-1.0,"Biological Scientists, All Other",19-0000
19-1031,Conservation Scientists,0.0,19-1031.00,Conservation Scientists,"Life, Physical, and Social Science",False,False,-1.0,61310.0,2600.0,1.6,,19-0000
19-1031,Conservation Scientists,0.0,19-1031.03,Park Naturalists,"Life, Physical, and Social Science",False,False,4.0,61310.0,2600.0,-1.0,Conservation Scientists,19-0000
19-1031,Conservation Scientists,0.0,19-1031.02,Range Managers,"Life, Physical, and Social Science",False,False,4.0,61310.0,2600.0,-1.0,Conservation Scientists,19-0000
19-1031,Conservation Scientists,0.0,19-1031.01,Soil and Water Conservationists,"Life, Physical, and Social Science",False,True,4.0,61310.0,2600.0,-1.0,Conservation Scientists,19-0000
19-1032,Foresters,0.0,19-1032.00,Foresters,"Life, Physical, and Social Science",False,False,4.0,61410.0,1000.0,0.8,,19-0000
19-1041,Epidemiologists,0.0,19-1041.00,Epidemiologists,"Life, Physical, and Social Science",False,False,5.0,69660.0,700.0,20.0,,19-0000
19-1042,"Medical Scientists, Except Epidemiologists",0.0381,19-1042.00,"Medical Scientists, Except Epidemiologists","Life, Physical, and Social Science",True,False,5.0,84810.0,13200.0,0.5,,19-0000
19-2011,Astronomers,0.3849,19-2011.00,Astronomers,"Life, Physical, and Social Science",False,False,5.0,105680.0,200.0,4.0,,19-0000
19-2012,Physicists,0.2727,19-2012.00,Physicists,"Life, Physical, and Social Science",True,False,5.0,120950.0,1800.0,10.0,,19-0000
19-2021,Atmospheric and Space Scientists,0.038,19-2021.00,Atmospheric and Space Scientists,"Life, Physical, and Social Science",True,True,4.0,94110.0,1100.0,67.0,,19-0000
19-2031,Chemists,0.2614,19-2031.00,Chemists,"Life, Physical, and Social Science",False,True,4.0,76890.0,8400.0,10.0,,19-0000
19-2032,Materials Scientists,0.1843,19-2032.00,Materials Scientists,"Life, Physical, and Social Science",False,True,5.0,99800.0,800.0,2.0,,19-0000
19-2041,"Environmental Scientists and Specialists, Including Health",0.0548,19-2041.01,Climate Change Analysts,"Life, Physical, and Social Science",True,True,5.0,71130.0,10300.0,-1.0,"Environmental Scientists and Specialists, Including Health",19-0000
19-2041,"Environmental Scientists and Specialists, Including Health",0.0548,19-2041.02,Environmental Restoration Planners,"Life, Physical, and Social Science",True,True,5.0,71130.0,10300.0,-1.0,"Environmental Scientists and Specialists, Including Health",19-0000
19-2041,"Environmental Scientists and Specialists, Including Health",0.0548,19-2041.00,"Environmental Scientists and Specialists, Including Health","Life, Physical, and Social Science",True,True,4.0,71130.0,10300.0,3.0,,19-0000
19-2041,"Environmental Scientists and Specialists, Including Health",0.0548,19-2041.03,Industrial Ecologists,"Life, Physical, and Social Science",True,True,5.0,71130.0,10300.0,-1.0,"Environmental Scientists and Specialists, Including Health",19-0000
19-2042,"Geoscientists, Except Hydrologists and Geographers",0.043,19-2042.00,"Geoscientists, Except Hydrologists and Geographers","Life, Physical, and Social Science",False,True,4.0,91130.0,3600.0,63.0,,19-0000
19-2043,Hydrologists,0.0748,19-2043.00,Hydrologists,"Life, Physical, and Social Science",True,True,5.0,79370.0,800.0,1.4,,19-0000
19-2099,"Physical Scientists, All Other",0.0379,19-2099.00,"Physical Scientists, All Other","Life, Physical, and Social Science",False,False,-1.0,107230.0,1900.0,43.0,,19-0000
19-2099,"Physical Scientists, All Other",0.0379,19-2099.01,Remote Sensing Scientists and Technologists,"Life, Physical, and Social Science",False,True,5.0,107230.0,1900.0,-1.0,"Physical Scientists, All Other",19-0000
19-3011,Economists,0.2418,19-3011.00,Economists,"Life, Physical, and Social Science",True,False,5.0,104340.0,1800.0,43.0,,19-0000
19-3011,Economists,0.2418,19-3011.01,Environmental Economists,"Life, Physical, and Social Science",True,True,5.0,104340.0,1800.0,-1.0,Economists,19-0000
19-3022,Survey Researchers,0.4316,19-3022.00,Survey Researchers,"Life, Physical, and Social Science",False,False,5.0,57700.0,1500.0,23.0,,19-0000
19-3032,Industrial-Organizational Psychologists,0.1577,19-3032.00,Industrial-Organizational Psychologists,"Life, Physical, and Social Science",True,False,5.0,97260.0,100.0,1.2,,19-0000
19-3033,Clinical and Counseling Psychologists,0.0591,,,,,,,,,,,19-0000
19-3034,School Psychologists,0.0467,,,,,,,,,,,19-0000
19-3039,"Psychologists, All Other",0.0,19-3039.01,Neuropsychologists and Clinical Neuropsychologists,"Life, Physical, and Social Science",True,False,5.0,100770.0,1600.0,-1.0,"Psychologists, All Other",19-0000
19-3039,"Psychologists, All Other",0.0,19-3039.00,"Psychologists, All Other","Life, Physical, and Social Science",True,False,-1.0,100770.0,1600.0,0.4,,19-0000
19-3041,Sociologists,0.3833,19-3041.00,Sociologists,"Life, Physical, and Social Science",True,False,5.0,82050.0,400.0,6.0,,19-0000
19-3051,Urban and Regional Planners,0.0959,19-3051.00,Urban and Regional Planners,"Life, Physical, and Social Science",True,True,5.0,73050.0,4200.0,13.0,,19-0000
19-3091,Anthropologists and Archeologists,0.1354,19-3091.01,Anthropologists,"Life, Physical, and Social Science",True,False,5.0,62410.0,800.0,-1.0,Anthropologists and Archeologists,19-0000
19-3091,Anthropologists and Archeologists,0.1354,19-3091.00,Anthropologists and Archeologists,"Life, Physical, and Social Science",True,False,-1.0,62410.0,800.0,0.8,,19-0000
19-3091,Anthropologists and Archeologists,0.1354,19-3091.02,Archeologists,"Life, Physical, and Social Science",True,False,5.0,62410.0,800.0,-1.0,Anthropologists and Archeologists,19-0000
19-3092,Geographers,0.1096,19-3092.00,Geographers,"Life, Physical, and Social Science",False,False,5.0,80300.0,200.0,25.0,,19-0000
19-3093,Historians,0.028,19-3093.00,Historians,"Life, Physical, and Social Science",False,False,5.0,61140.0,400.0,44.0,,19-0000
19-3094,Political Scientists,0.452,19-3094.00,Political Scientists,"Life, Physical, and Social Science",False,False,5.0,117570.0,800.0,4.0,,19-0000
19-3099,"Social Scientists and Related Workers, All Other",0.0327,19-3099.00,"Social Scientists and Related Workers, All Other","Life, Physical, and Social Science",False,False,-1.0,81340.0,4800.0,4.0,,19-0000
19-3099,"Social Scientists and Related Workers, All Other",0.0327,19-3099.01,Transportation Planners,"Life, Physical, and Social Science",False,True,4.0,81340.0,4800.0,-1.0,"Social Scientists and Related Workers, All Other",19-0000
19-4012,Agricultural Technicians,0.0058,,,,,,,,,,,19-0000
19-4013,Food Science Technicians,0.2038,,,,,,,,,,,19-0000
19-4021,Biological Technicians,0.0599,19-4021.00,Biological Technicians,"Life, Physical, and Social Science",True,False,4.0,44500.0,9800.0,30.0,,19-0000
19-4031,Chemical Technicians,0.3148,19-4031.00,Chemical Technicians,"Life, Physical, and Social Science",False,True,3.0,48160.0,7200.0,57.0,,19-0000
19-4042,"Environmental Science and Protection Technicians, Including Health",0.1444,,,,,,,,,,,19-0000
19-4043,"Geological Technicians, Except Hydrologic Technicians",0.229,,,,,,,,,,,19-0000
19-4051,Nuclear Technicians,0.0,19-4051.01,Nuclear Equipment Operation Technicians,"Life, Physical, and Social Science",False,True,3.0,79140.0,900.0,-1.0,Nuclear Technicians,19-0000
19-4051,Nuclear Technicians,0.0,19-4051.02,Nuclear Monitoring Technicians,"Life, Physical, and Social Science",False,False,3.0,79140.0,900.0,-1.0,Nuclear Technicians,19-0000
19-4051,Nuclear Technicians,0.0,19-4051.00,Nuclear Technicians,"Life, Physical, and Social Science",False,False,-1.0,79140.0,900.0,85.0,,19-0000
19-4061,Social Science Research Assistants,0.4393,19-4061.01,City and Regional Planning Aides,"Life, Physical, and Social Science",True,False,4.0,46640.0,5300.0,-1.0,Social Science Research Assistants,19-0000
19-4061,Social Science Research Assistants,0.4393,19-4061.00,Social Science Research Assistants,"Life, Physical, and Social Science",True,False,4.0,46640.0,5300.0,65.0,,19-0000
19-4071,Forest and Conservation Technicians,0.0221,,,,,,,,,,,19-0000
19-4092,Forensic Science Technicians,0.0,19-4092.00,Forensic Science Technicians,"Life, Physical, and Social Science",True,False,4.0,58230.0,2400.0,1.0,,19-0000
19-4099,"Life, Physical, and Social Science Technicians, All Other",0.0955,19-4099.00,"Life, Physical, and Social Science Technicians, All Other","Life, Physical, and Social Science",True,False,-1.0,49670.0,9400.0,61.0,,19-0000
19-4099,"Life, Physical, and Social Science Technicians, All Other",0.0955,19-4099.02,Precision Agriculture Technicians,"Life, Physical, and Social Science",True,True,4.0,49670.0,9400.0,-1.0,"Life, Physical, and Social Science Technicians, All Other",19-0000
19-4099,"Life, Physical, and Social Science Technicians, All Other",0.0955,19-4099.01,Quality Control Analysts,"Life, Physical, and Social Science",True,False,3.0,49670.0,9400.0,-1.0,"Life, Physical, and Social Science Technicians, All Other",19-0000
19-4099,"Life, Physical, and Social Science Technicians, All Other",0.0955,19-4099.03,Remote Sensing Technicians,"Life, Physical, and Social Science",True,True,4.0,49670.0,9400.0,-1.0,"Life, Physical, and Social Science Technicians, All Other",19-0000
19-5011,Occupational Health and Safety Specialists,0.0,,,,,,,,,,,19-0000
19-5012,Occupational Health and Safety Technicians,0.0,,,,,,,,,,,19-0000
21-1012,"Educational, Guidance, and Career Counselors and Advisors",0.1182,21-1012.00,"Educational, Guidance, School, and Vocational Counselors",Community and Social Service,True,False,5.0,56310.0,37300.0,0.9,,21-0000
21-1013,Marriage and Family Therapists,0.0,21-1013.00,Marriage and Family Therapists,Community and Social Service,True,False,5.0,50090.0,7500.0,1.4,,21-0000
21-1015,Rehabilitation Counselors,0.0,21-1015.00,Rehabilitation Counselors,Community and Social Service,True,False,5.0,35630.0,14000.0,0.9,,21-0000
21-1021,"Child, Family, and School Social Workers",0.0074,21-1021.00,"Child, Family, and School Social Workers",Community and Social Service,True,False,4.0,46270.0,36900.0,3.0,,21-0000
21-1022,Healthcare Social Workers,0.0916,21-1022.00,Healthcare Social Workers,Community and Social Service,True,False,5.0,56200.0,22200.0,0.4,,21-0000
21-1023,Mental Health and Substance Abuse Social Workers,0.0,21-1023.00,Mental Health and Substance Abuse Social Workers,Community and Social Service,True,False,5.0,44840.0,15500.0,0.3,,21-0000
21-1091,Health Education Specialists,0.1376,21-1091.00,Health Educators,Community and Social Service,True,False,4.0,54220.0,8000.0,5.0,,21-0000
21-1092,Probation Officers and Correctional Treatment Specialists,0.0,21-1092.00,Probation Officers and Correctional Treatment Specialists,Community and Social Service,False,False,4.0,53020.0,8200.0,25.0,,21-0000
21-1093,Social and Human Service Assistants,0.0,21-1093.00,Social and Human Service Assistants,Community and Social Service,True,False,4.0,33750.0,57500.0,13.0,,21-0000
21-1094,Community Health Workers,0.0,21-1094.00,Community Health Workers,Community and Social Service,True,False,4.0,39540.0,8200.0,-1.0,,21-0000
21-2011,Clergy,0.1116,21-2011.00,Clergy,Community and Social Service,False,False,5.0,48990.0,27500.0,0.8,,21-0000
21-2021,"Directors, Religious Activities and Education",0.153,21-2021.00,"Directors, Religious Activities and Education",Community and Social Service,False,False,4.0,40810.0,20900.0,3.0,,21-0000
23-1011,Lawyers,0.1673,23-1011.00,Lawyers,Legal,False,False,5.0,120910.0,45700.0,4.0,,23-0000
23-1012,Judicial Law Clerks,0.1704,23-1012.00,Judicial Law Clerks,Legal,False,False,5.0,53540.0,800.0,41.0,,23-0000
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",0.3048,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal,False,False,5.0,99850.0,800.0,64.0,,23-0000
23-1022,"Arbitrators, Mediators, and Conciliators",0.2426,23-1022.00,"Arbitrators, Mediators, and Conciliators",Legal,True,True,5.0,62270.0,400.0,6.0,,23-0000
23-1023,"Judges, Magistrate Judges, and Magistrates",0.3109,23-1023.00,"Judges, Magistrate Judges, and Magistrates",Legal,False,False,5.0,133920.0,1500.0,40.0,,23-0000
23-2011,Paralegals and Legal Assistants,0.2927,23-2011.00,Paralegals and Legal Assistants,Legal,True,False,3.0,50940.0,40400.0,94.0,,23-0000
23-2093,"Title Examiners, Abstractors, and Searchers",0.0216,23-2093.00,"Title Examiners, Abstractors, and Searchers",Legal,False,False,2.0,47130.0,5500.0,99.0,,23-0000
25-1011,"Business Teachers, Postsecondary",0.3072,25-1011.00,"Business Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,83960.0,11200.0,-1.0,,25-0000
25-1021,"Computer Science Teachers, Postsecondary",0.2414,25-1021.00,"Computer Science Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,82220.0,3600.0,-1.0,,25-0000
25-1022,"Mathematical Science Teachers, Postsecondary",0.4305,25-1022.00,"Mathematical Science Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,73230.0,5300.0,-1.0,,25-0000
25-1031,"Architecture Teachers, Postsecondary",0.0,25-1031.00,"Architecture Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,86980.0,800.0,-1.0,,25-0000
25-1032,"Engineering Teachers, Postsecondary",0.3589,25-1032.00,"Engineering Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,101720.0,4700.0,-1.0,,25-0000
25-1041,"Agricultural Sciences Teachers, Postsecondary",0.0,25-1041.00,"Agricultural Sciences Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,84640.0,1200.0,-1.0,,25-0000
25-1042,"Biological Science Teachers, Postsecondary",0.2914,25-1042.00,"Biological Science Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,82550.0,6400.0,-1.0,,25-0000
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",0.0206,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,86900.0,200.0,-1.0,,25-0000
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.0396,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,90860.0,1200.0,-1.0,,25-0000
25-1052,"Chemistry Teachers, Postsecondary",0.2185,25-1052.00,"Chemistry Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,79550.0,2400.0,-1.0,,25-0000
25-1053,"Environmental Science Teachers, Postsecondary",0.0232,25-1053.00,"Environmental Science Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,79910.0,700.0,-1.0,,25-0000
25-1054,"Physics Teachers, Postsecondary",0.0,25-1054.00,"Physics Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,90800.0,1600.0,-1.0,,25-0000
25-1061,"Anthropology and Archeology Teachers, Postsecondary",0.0236,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,83940.0,700.0,-1.0,,25-0000
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.0,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,74440.0,1200.0,-1.0,,25-0000
25-1063,"Economics Teachers, Postsecondary",0.0,25-1063.00,"Economics Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,101480.0,1500.0,-1.0,,25-0000
25-1064,"Geography Teachers, Postsecondary",0.0,25-1064.00,"Geography Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,80350.0,400.0,-1.0,,25-0000
25-1065,"Political Science Teachers, Postsecondary",0.0,25-1065.00,"Political Science Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,83370.0,1900.0,-1.0,,25-0000
25-1066,"Psychology Teachers, Postsecondary",0.3219,25-1066.00,"Psychology Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,76710.0,4800.0,-1.0,,25-0000
25-1067,"Sociology Teachers, Postsecondary",0.0,25-1067.00,"Sociology Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,74140.0,1600.0,-1.0,,25-0000
25-1071,"Health Specialties Teachers, Postsecondary",0.3045,25-1071.00,"Health Specialties Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,97370.0,29400.0,-1.0,,25-0000
25-1072,"Nursing Instructors and Teachers, Postsecondary",0.1909,25-1072.00,"Nursing Instructors and Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,73490.0,7700.0,-1.0,,25-0000
25-1081,"Education Teachers, Postsecondary",0.2621,25-1081.00,"Education Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,64780.0,7400.0,-1.0,,25-0000
25-1082,"Library Science Teachers, Postsecondary",0.018,25-1082.00,"Library Science Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,71560.0,500.0,-1.0,,25-0000
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.0,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,61900.0,1700.0,-1.0,,25-0000
25-1112,"Law Teachers, Postsecondary",0.0,25-1112.00,"Law Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,111140.0,2200.0,-1.0,,25-0000
25-1113,"Social Work Teachers, Postsecondary",0.0,25-1113.00,"Social Work Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,68300.0,1500.0,-1.0,,25-0000
25-1121,"Art, Drama, and Music Teachers, Postsecondary",0.2142,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,69960.0,11100.0,-1.0,,25-0000
25-1122,"Communications Teachers, Postsecondary",0.2111,25-1122.00,"Communications Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,68910.0,3200.0,-1.0,,25-0000
25-1123,"English Language and Literature Teachers, Postsecondary",0.3618,25-1123.00,"English Language and Literature Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,66590.0,7300.0,-1.0,,25-0000
25-1124,"Foreign Language and Literature Teachers, Postsecondary",0.2403,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,67640.0,3000.0,-1.0,,25-0000
25-1125,"History Teachers, Postsecondary",0.0994,25-1125.00,"History Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,74590.0,2400.0,-1.0,,25-0000
25-1126,"Philosophy and Religion Teachers, Postsecondary",0.2197,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Education, Training, and Library",True,False,5.0,71890.0,3100.0,-1.0,,25-0000
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",0.0,25-1192.00,"Home Economics Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,71380.0,200.0,-1.0,,25-0000
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",0.1138,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Education, Training, and Library",False,False,5.0,62620.0,1800.0,-1.0,,25-0000
25-1194,"Career/Technical Education Teachers, Postsecondary",0.1563,25-1194.00,"Vocational Education Teachers, Postsecondary","Education, Training, and Library",False,False,3.0,53120.0,9800.0,-1.0,,25-0000
25-2011,"Preschool Teachers, Except Special Education",0.0,25-2011.00,"Preschool Teachers, Except Special Education","Education, Training, and Library",True,False,3.0,29780.0,58100.0,0.7,,25-0000
25-2012,"Kindergarten Teachers, Except Special Education",0.0,25-2012.00,"Kindergarten Teachers, Except Special Education","Education, Training, and Library",False,False,4.0,55470.0,14300.0,15.0,,25-0000
